sensor_index,date_created,name,location_type,uptime,latitude,longitude
292917,1756255565,Juniper Rim,0,6245,44.115414,-121.33899
292927,1756255574,Outside Cedar,0,435,47.68913,-122.28208
292937,1756255585,"Lake City, WA",0,17,47.718563,-122.303894
30839,1556044906,12 Tribes,0,8993,48.37949,-119.52823
292987,1756261448,Pulali Point,0,2308,47.736687,-122.85554
292993,1756261454,Olympic A-Frame,0,7785,47.40247,-123.19738
293197,1756316680,Crestview,0,32486,42.173946,-122.68298
293199,1756324839,Wolf Creek Fire Station,0,29983,42.690693,-123.394424
31119,1556656902,Quail Park,0,4334,44.076744,-121.354935
31141,1556727403,WOU Athletics,0,26216,44.85017,-123.239296
293477,1756439528,Guemes North Beach Bluffs,0,13824,48.57602,-122.63367
293475,1756439526,WRR,0,14400,43.675823,-116.33129
31595,1557334974,Bozeman—Southside,0,28113,45.67529,-111.04311
31617,1557335041,North Cascades Environmental Learning Center,0,434,48.718575,-121.11811
31621,1557335054,VAN5239,0,4479,45.677223,-122.62209
294101,1757350955,BBC1,0,5003,45.813034,-119.280136
294107,1757365131,xyz,0,4396,47.591286,-122.31799
32479,1559155979,Whitworth University Soccer/Softball Complex,0,41477,47.754612,-117.42169
32489,1559156007,Samara (The Headlands),0,36311,47.91435,-122.421394
32523,1559156061,Koi Outside,0,1166,47.668514,-122.372475
32539,1559164529,Priest Lake State Park-Indian Creek Unit,0,8693,48.61497,-116.83054
32549,1559164550,Marks Ridge-Sweet Home,0,7211,44.434086,-122.70237
294741,1757712821,McCurty Pt,0,6759,48.13027,-122.81759
294739,1757701198,Sterling Creek,0,1,42.288757,-122.978424
295271,1758131052,Ridge View,0,1540,48.120804,-123.19151
33149,1560293009,"Outside - Cordata North - Larrabee Springs - Bellingham, WA",0,6485,48.81485,-122.504395
33243,1560450281,Ranger,0,450,48.41811,-122.29772
34145,1562172594,Mirror Pond,0,34017,44.06044,-121.31772
34195,1562183161,LRAPA-Noah St.,0,31581,44.091015,-123.16699
34253,1562259950,Carlsborg,0,51606,48.098385,-123.16197
34263,1562260016,Brownsboro Hwy Eagle Point,0,12686,42.480385,-122.76749
34557,1562946638,Olalla,0,12642,47.43146,-122.56381
34589,1562954446,Scolton Rd,0,48981,48.463554,-123.29504
34799,1563381230,Volcanology - 1,0,6845,44.012802,-123.09945
34927,1563391100,PPPM - Crescent Park,0,37252,44.095688,-123.05335
35277,1563474600,PPPM - Autzen,0,2410,44.058548,-123.07079
35331,1563476630,Flyinghorse Farm,0,2060,42.557808,-123.088875
35379,1563480720,East Medford 2000 ft elevation,0,24264,42.33575,-122.78692
35383,1563480729,Hargadine,0,2590,42.19434,-122.71101
35405,1563565633,Port Townsend ,0,52124,48.12495,-122.76199
35845,1564164681,Agness Cabin - Outside,0,68584,42.53944,-124.052475
35849,1564164711,Home Outdoor Sensor,0,26002,42.425667,-123.23869
35851,1564164727,AH HQ Outside,0,35149,42.482235,-123.35362
36263,1564670012,GSI Office 696 Siskiyou Blvd Ashland OR Elevation 1970 feet,0,1301,42.19155,-122.70448
36271,1564670150,Rockwood,0,7033,47.63321,-117.36671
36353,1564675195,HHF,0,28,45.528503,-122.97242
36463,1564688028,Jumpoff Rd/Angel Flats Rd,0,11595,48.099144,-117.689285
36479,1564694762,George Fox University,0,10175,45.305202,-122.96771
36589,1564762367,Autumn Lane,0,67443,48.26324,-116.5697
36659,1564771127,Roseburg- Laurelwood,0,19595,43.215443,-123.35094
36673,1564774081,419 S. 4th St,0,28334,46.24289,-114.16004
36675,1564774131,"Des Moines, WA",0,28306,47.406517,-122.31652
36691,1565033564,Birch Bay Village ,0,19540,48.943287,-122.77914
36707,1565125004,FIREX-AQ Lewiston,0,2942,46.413364,-117.02727
38071,1566489635,Applegate Ranch,0,28130,42.331715,-123.316124
38149,1566832967,South Beacon Hill (g33kbar),0,2769,47.53904,-122.298706
38591,1567096483,51st and Lincoln,0,10989,45.50805,-122.61005
38593,1567096488,LRAPA-Sunny Nook Outside,0,11216,43.75066,-122.45264
38631,1567096612,LRAPA-Oakridge 3,0,4882,43.74434,-122.48052
38703,1567104648,LRAPA-First St Outside,0,110,43.747932,-122.46308
38749,1567176242,LRAPA-Skyview City Park,0,30421,44.024734,-123.142784
38755,1567176270,The Aerie,0,3140,48.700623,-122.50562
38823,1567719578,PPPM - Hendricks Hall,0,61943,44.04395,-123.075134
39687,1570027749,Top of Queen Anne,0,42848,47.63276,-122.354614
40715,1572978461,Fish Haven Canyon Estates,0,28557,42.045555,-111.42148
41395,1573764899,Montare,0,64624,47.81125,-122.13807
41453,1573843352,Swinomish Village,0,26965,48.39368,-122.502594
41579,1573855662,Upper Dockton,0,2952,47.36257,-122.455124
41917,1574278719,Near Trilogy Lodge @ Tehaleh,0,11970,47.12724,-122.18002
42073,1574361240,#1,0,8001,47.185173,-122.17686
43023,1575491634,SharkTank,0,24505,45.539925,-122.61816
45947,1578965647,Bass Ln Sisters Area,0,9745,44.2352,-121.47917
46291,1579201033,KPN,0,5002,47.37315,-122.79621
46533,1579634903,Matia View,0,7993,48.7383,-122.7118
47065,1580154039,"Warrenton,OR Backyard",0,62831,46.16563,-123.929634
47107,1580161444,Lighthouse,0,328,45.565395,-122.669464
47415,1580345737,E. Cougar Mt/Talus,0,45424,47.53135,-122.07398
48155,1581435131,Sheridan DEQ Office,0,33923,44.805492,-106.99015
48937,1582574597,Sundance,0,66615,43.978367,-121.21503
49175,1582740904,2508,0,23344,47.634132,-122.02205
49359,1582839467,Lucks Point,0,10885,44.944332,-116.05862
49609,1583447997,Bothell Westhill,0,40891,47.760647,-122.217766
50343,1584557660,Taree,0,15448,47.78427,-122.50368
50353,1584557806,Pearson Eagle ridge,0,11124,47.142635,-122.17669
50485,1584629842,S 9th St,0,3756,47.253815,-122.45469
50489,1584629861,S Ainsworth,0,11405,47.238052,-122.45587
50497,1584629963,Old Owen,0,1828,47.861084,-121.88878
50515,1584644393,Kent East Hill,0,22172,47.35116,-122.1447
51091,1585686839,Camas Washington,0,20454,45.60433,-122.38717
51501,1585953623,"Mountain Meadows, Ashland,OR",0,32505,42.2074,-122.7017
51969,1586466655,Central Tacoma 19th and Mullen,0,26068,47.24436,-122.50147
52135,1586794066,Loyal Heights - Siegwell,0,438,47.689274,-122.385
52253,1586892307,City of Newport - PO Conservation District,0,2489,48.180058,-117.04291
52609,1587071908,Sacheen Lake-Selkirk Alliance for Science,0,564,48.151978,-117.32834
53069,1587437525,#2,0,58975,47.190197,-122.17799
53085,1587500686,Denny Blaine,0,428,47.61835,-122.284584
53361,1587599223,Canby Air Station 1C,0,8731,45.261425,-122.67514
53397,1587599392,Downtown Fall City,0,26946,47.562492,-121.89603
53521,1587681163,Ridge View,0,193,48.12088,-123.19147
54357,1588623265,Augusta 3 SRCAA,0,64204,47.6726,-117.36549
54599,1588712107,Augusta 2 SRCAA,0,65474,47.672264,-117.36531
54603,1588712114,Augusta 1 SRCAA,0,45928,47.672646,-117.36499
54801,1588807830,Garrison Creek - Kent WA,0,3792,47.40032,-122.21133
55275,1589234569,"Cowiche Mountain 1,800",0,36395,46.61774,-120.683716
55525,1589485428,BCAirmonitor-04,0,956,47.584896,-122.14721
55605,1589562673,"The Nile, Yakima County, WA",0,40202,46.819393,-120.95517
55751,1589825205,BCAirmonitor-01,0,39172,47.584904,-122.14913
56465,1590513122,The SimondsPlace,0,42740,42.506653,-114.420166
56571,1590599861,Lopez,0,61763,48.521694,-122.91049
56639,1590617308,MV Clean Air Ambassador@Edelweiss,0,163,48.560715,-120.338684
56695,1590700548,Office,0,54099,48.771862,-122.42885
56703,1590775314,NWCAA - Mission Rd 2,0,11359,48.881100000000004,-122.35385
56705,1590775318,NWCAA - Mission Rd 1,0,11359,48.88254,-122.35371
56787,1591045969,Discovery Developmental Center,0,3256,48.203766,-114.33264
56793,1591045997,LRAPA-Oakridge 1,0,60226,43.744373,-122.48095000000001
56917,1591143894,Silver Beach Elementary,0,12405,48.76831,-122.41533
56961,1591211685,LRAPA-EWEB OC,0,30162,44.06248,-123.17162
57155,1591385088,Camden-Selkirk Alliance for Science,0,51448,48.06855,-117.21164
57193,1591385582,Indian Creek,0,9467,48.25222,-117.13583
57429,1591732118,crestview-outdoor,0,58997,47.45627,-122.27644
57669,1592322047,LRAPA-Sugarpine Circle,0,19122,44.091217,-123.19279
57703,1592333850,Mercer Island,0,13556,47.58723,-122.23679
57835,1592428457,Annapolis Drive,0,23595,42.350746,-122.820625
58699,1593457574,Tolovana/Columbia,0,23089,45.55258,-122.87124
59871,1595025004,Williamson &amp; Reed,0,25,44.29821,-121.57378
59967,1595285079,Branch of Natural Resources,0,13649,44.776,-121.25327
60003,1595366896,Redondo WA,0,33546,47.35102,-122.32285
60355,1596053161,Breathe Out,0,23385,44.944153,-123.03059
60487,1596144931,Elkton,0,6179,43.6443,-123.575386
60807,1596578589,Burns Paiute Tribe,0,4896,43.61251,-119.05946
60821,1596578635,Twin Rivers camp ground,0,29992,48.71789,-116.18565
60887,1596663919,water wheel,0,21519,42.929993,-112.54003
60949,1596746753,Orcas Senior Center,0,40319,48.702156,-122.90681
60961,1596750251,Avimor,0,22539,43.78976,-116.26138
61171,1597093382,"1405 Warren Wagon Rd. McCall, Idaho 83638",0,60984,44.91856,-116.12558
62283,1598292943,Thayne,0,41440,43.007336,-110.9917
62405,1598374467,Jackson Wyoming,0,10233,43.453194,-110.8301
62491,1598383072,Phil's,0,15303,44.038685,-121.377
63117,1598557813,Cameray PA-II,0,49013,47.604736,-122.01735
63243,1598629974,Mitchell Bay,0,38221,48.56914,-123.164375
63541,1598718641,WHT-Out,0,3826,44.184704,-121.30465
64853,1599078675,400 Block N 4th St,0,9725,47.497612,-117.572685
65221,1599154653,TheNines,0,3492,44.108437,-123.089066
65781,1599237187,Endolyne2709,0,43698,47.516296,-122.392815
66405,1599583821,Mellonia Farm,0,2340,42.176594,-123.22752
67443,1599753493,Harvey Creek,0,37271,45.28224,-123.01547
67467,1599754059,Upper Queen Anne,0,1886,47.637066,-122.36132
67947,1599774193,Crooked River Ranch,0,13559,44.426327,-121.26234
68185,1599855520,Hoodview outside,0,65878,45.367172,-122.64584
68335,1600107532,Dry Creek,0,66949,45.642113,-121.33861
68557,1600112867,Tangletown,0,8935,47.67089,-122.33502
69137,1600359001,Hillsboro,0,56921,45.518105,-122.905464
69187,1600359357,West Ketchum,0,26510,43.674675,-114.36935
69643,1600449848,Country Village Estate,0,53754,45.338707,-122.56348
69867,1600706394,CNP,0,11526,46.617107,-120.42405
70123,1600711926,NWX Discovery Park,0,15302,44.065445,-121.359276
70189,1600712854,Utinni! Outdoors,0,9503,46.881634,-114.00121
70221,1600713387,Central District,0,3695,47.61092,-122.31081
70851,1600806201,Langworthy Terrace 878ft,0,8011,45.549683,-122.78065
71459,1600893798,COLLIER1,0,15302,44.064396,-121.36512
71545,1600898025,Outside,0,41493,47.746506,-122.32088
71597,1600898386,Big Timber Tower,0,48783,45.750084,-109.95519
72147,1600978453,15th and Northgate,0,434,47.70844,-122.31243
72281,1601050399,BadgerRoad,0,555,46.177708,-119.3196
72321,1601050598,Lake Forest Park / Ballinger,0,11136,47.760017,-122.30417
72353,1601051815,Packsaddle,0,16178,43.773643,-111.28724
72495,1601054342,40th &amp; Hilyard,0,50088,44.01168,-123.08115
73127,1601309578,Tyee Dr,0,23093,44.284626,-121.54525
73197,1601312387,Fox Island Bridge,0,11910,47.273067,-122.65382
73587,1601325577,High Prairie Air,0,13378,45.777046,-121.10932
73779,1601392925,View Ridge,0,50611,47.679783,-122.271866
73893,1601398618,RR Ranch,0,19238,45.70253,-121.557434
73895,1601398624,Lurking Turkey Farm,0,54835,44.337875,-123.40991
74047,1601401149,"@PoPPaP - Downtown Bellevue, WA",0,52258,47.614227,-122.19755
74163,1601403101,N Bank Rd. #1,0,34849,43.30176,-123.253105
74269,1601407534,Sunrise Heights,0,29827,47.53705,-122.368164
74315,1601407820,CasaRio,0,48754,45.5001,-122.28308
74361,1601409666,Harstine Pointe,0,8729,47.29058,-122.863174
74403,1601410588,Elwha Rock,0,31697,48.593224,-122.9086
74521,1601418611,shed,0,54571,48.09302,-123.16482
74573,1601478404,Mercer Island,0,23093,47.565674,-122.22114
74575,1601478406,"Vashon, WA",0,41328,47.462975,-122.44962
74727,1601486501,Woodinville,0,183,47.766586,-122.04462
74741,1601486542,Richmond Beach,0,35735,47.772842,-122.39323
74759,1601488239,"near Lake Marie, Fall City Orchard Tracts",0,4996,47.58051,-121.84473
74821,1601490169,Gravelly Beach,0,28647,47.11156,-122.96484
74901,1601494877,xx,0,42840,45.53414,-122.702
74961,1601495058,Castilian Hills Acton,0,50824,48.290306,-122.66645
75005,1601495240,Heidi,0,50423,47.518375,-122.38720000000001
75007,1601495241,Mt Tabor Air Quality,0,1890,45.51616,-122.599205
75063,1601498074,Linfield University Facilities Parking Area,0,17456,45.19431,-123.20101
75159,1601500291,Cloverland Park,0,7880,44.583412,-123.284096
75325,1601502115,Lake Cushman (north end),0,9257,47.487007,-123.24297
75527,1601568288,Index,0,5726,47.82009,-121.554184
75571,1601569077,Diamond Place,0,1891,44.641346,-123.26118
75861,1601579947,Portland Heights,0,11968,45.510166,-122.69656
75871,1601581935,Panther Gulch,0,13128,42.198086000000004,-123.2607
75877,1601582469,MetalBox,0,54643,47.605934,-122.305855
75899,1601582587,Lower Queen Anne,0,1406,47.62656,-122.36288
75909,1601582629,Wagner,0,1830,47.87686,-121.93336
75995,1601591337,Royal Woodlands,0,11968,45.47561,-122.77265
76009,1601591369,Marine Heights 340 Ft Outdoor,0,36059,48.485653,-122.65668
76045,1601591517,"Meridian Park, Shelton",0,440,47.200848,-123.10884
76061,1601592056,Olga 450 ft,0,2245,48.62738,-122.84
76367,1601662581,House on Metolius,0,4995,44.49042,-121.643
76411,1601663142,Meadowridge Loop,0,7173,46.215958,-119.27088
76497,1601664211,Bill Point,0,4860,47.6113,-122.501816
76545,1601667757,Gathard Engineering,0,58980,47.65574,-122.35759
76549,1601667757,Summit Valley Forsland Road,0,5003,48.291695,-118.009094
76585,1601670473,Clear Hills,0,11968,45.481503,-122.75472
76605,1601671562,Bellewood East,0,12340,47.62596,-122.11275
76761,1601911765,PPPM - Unthank,0,18013,44.043785,-123.06758
76779,1601912322,Sisters Dream Inn,0,11242,44.29389,-121.61137
76787,1601912367,Tetherow Crossing,0,4262,44.315884,-121.2453
76819,1601913450,Kaspar Heights,0,29173,47.727448,-121.97097
76973,1601918817,Houghton Station KWAKIRKL94,0,57183,47.650208,-122.197075
77035,1601920390,Getchell,0,38593,48.087276,-122.062744
77133,1601922085,SCROBBLED,0,23904,45.57048,-122.64024
77245,1601923142,Gnomish Garden,0,24081,45.492344,-122.6529
77257,1601923175,Ring Hill,0,15480,47.742867,-122.05331
77363,1601926646,Naef &amp; Blanton,0,11968,45.398865,-122.62661
77379,1601928565,"Bear Creek Lane, Carson, WA",0,6741,45.764866,-121.8232
77485,1601934783,Lakewood,0,39632,47.55953,-122.27332
77531,1601936514,The Syndicate Homebase,0,7578,47.614967,-122.10408
77553,1601997212,Hogus Monitor,0,5997,47.653324,-122.015274
77561,1601997234,LairHill,0,11968,45.49509,-122.68667
77591,1601997625,Infused Outside,0,24239,45.42434,-122.69289
77677,1602004203,NE Monroe,0,1828,47.859978,-121.926254
77695,1602004462,"738 Sellwood Blvd, Portland, OR 97202",0,22047,45.469982,-122.65816
77697,1602004473,Hooterville,0,414,48.497383,-122.88343
77793,1602005904,Hoth,0,2844,47.531147,-121.768364
77815,1602006008,DBIUA,0,27943,48.640186,-122.80091
77819,1602006024,Stanley ID,0,13885,44.22303,-114.92671
77881,1602007500,Halladay Magnolia,0,426,47.64227,-122.388985
77883,1602007508,WB6DHW,0,14986,46.179886,-115.9581
78017,1602013465,HH Estates,0,13256,48.10907,-122.56596
78093,1602015768,Redmond Ridge Greenbelt,0,8830,47.682644,-122.03993
78135,1602017106,53rd Drive,0,2676,45.5428,-122.7474
78167,1602017391,Eaglerock,0,47496,47.4923,-120.36772
78183,1602017760,Vancouver Heights-Northgate,0,39011,45.62011,-122.5794
78203,1602021501,Tuscany,0,42364,47.712322,-122.07905
78205,1602021809,Mt Spokane,0,10923,47.8585,-117.15706
78255,1602022824,Here,0,18959,47.77606,-122.270325
78265,1602022882,Big Sky near White Wing,0,148,45.28756,-111.40403
78281,1602024244,Pike Outside,0,37407,44.069607,-123.07303
78311,1602089188,Paradise Cove,0,37065,47.377136,-122.51449
78319,1602089300,Timberline/Sahalee,0,5936,47.647022,-122.06246
78351,1602089817,Southworth,0,19559,47.50868,-122.50822
78367,1602089903,"Stampede, Bell Hill",0,19992,48.050957,-123.08378
78381,1602090172,Hilltop Dr,0,19821,43.89721,-124.1012
78383,1602090176,North Admiral,0,43572,47.571205,-122.37854
78401,1602090317,Mt Bachelor - West Village Lodge,0,4200,44.002785,-121.678116
78421,1602090482,Mountain Keep,0,44499,43.46659,-110.889534
78425,1602090671,Countryside Wooods,0,2558,45.62534,-122.51119
78459,1602090819,Oak Knoll Farm,0,4348,48.5015,-123.04106
78481,1602091536,Cozy Cabin,0,30319,44.443233,-121.31167
78483,1602091537,Peterson’s,0,13632,47.75007,-120.67091
78613,1602099408,Russell Homestead,0,1517,47.551575,-122.092834
78617,1602099423,McMinnville,0,9513,45.244335,-123.28372
78735,1602173282,"Portland Fair, San Juan Island, WA",0,40188,48.48755,-123.05143
78825,1602174618,Spring Blvd,0,10033,44.02744,-123.06202
78965,1602177529,RRO,0,4958,45.271133,-112.10733
79055,1602179160,Ballard,0,7978,47.676712,-122.378235
79061,1602179379,Foster Road,0,4861,47.64253,-122.57224
79095,1602179582,10058 NE Winthers Road,0,17837,47.67213,-122.51418
79341,1602262111,Springdale,0,14912,42.509678,-113.70489
79375,1602262270,Outside,0,8511,46.469677,-114.1702
79483,1602264014,"Harrison, idaho",0,40108,47.627796,-116.768776
79487,1602264028,Applegate River,0,7311,42.202484,-123.04452
79489,1602264038,Cavanaugh,0,48667,48.328327,-122.010864
79587,1602265699,Pool Shed,0,18524,45.27135,-122.69239
79593,1602265726,Sawtooth City,0,129,43.903057,-114.79389
79627,1602265800,Bridge Ave,0,37120,45.58495,-122.771225
79629,1602265808,44th Street,0,4870,45.653503,-122.531136
79639,1602265829,Mukilteo Ferry,0,4262,47.951828,-122.29153
79749,1602267860,Moonflower Farm,0,53539,47.99761,-122.44582
79757,1602267909,3470 W Miners Farm Dr,0,54786,43.71431,-116.238495
79767,1602267941,Woodinville (Ring Hill),0,2658,47.74356,-122.054756
79807,1602271423,Mukilteo,0,55567,47.94974,-122.286934
79955,1602272901,Bainbridge,0,18249,47.67919,-122.52109
79981,1602273289,"Oyster Bay, Bremerton, WA",0,63603,47.57308,-122.67036
80055,1602275441,"Wawa Point, Brinnon, WA",0,67819,47.73522,-122.87424
80059,1602275473,40 Da Vinci,0,11968,45.430702,-122.720345
80103,1602278378,NE Regents Drive,0,1280,45.55093,-122.63391
80123,1602279566,Samish Island,0,59774,48.580925,-122.551414
80191,1602445060,Meriwether East:SE location,0,27102,45.497208,-122.66806
80209,1602448090,LRAPA-Fish Hatchery Rd. - Outside,0,198,43.742107,-122.4421
80299,1602531072,Salmon Bay (out),0,24462,47.67835,-122.379616
80309,1602531119,North MI,0,23933,47.58211,-122.2132
80321,1602531202,Gig Harbor,0,15856,47.329636,-122.62704
80333,1602534531,Sunrise Village,0,15288,44.02029,-121.35668
80335,1602534538,LRAPA-Fairy Glen Outside,0,130,43.741264,-122.4798
80381,1602537993,LRAPA-Cottage Grove,0,71037,43.79973,-123.0532
80383,1602538001,Sweet Home - 5th Ave,0,1888,44.39306,-122.73803
80405,1602538146,Brighton - Outdoor,0,2246,47.545464,-122.27725
80413,1602538170,S/E Eugene,0,32069,44.01263,-123.06716
80523,1602602311,High Heaven RD,0,2121,45.230396,-123.28502
80547,1602604335,Government Camp,0,13740,45.301857,-121.75324
80557,1602604378,Hollywood,0,24576,47.727177,-122.121704
80565,1602604421,BlueMtn-Outside,0,25240,46.820038,-114.097145
80601,1602606274,MAC Inlet,0,2856,43.607376,-116.56886
80701,1602606967,Ardenwald,0,29708,45.46074,-122.62821
80739,1602608001,Bridlemile,0,51322,45.493717,-122.71682
80771,1602609322,N. Strata Via Way,0,30667,43.60659,-116.15201
80785,1602609477,Edmonds - Fir Meadows,0,2338,47.786545,-122.35733
80803,1602609590,Outside,0,20103,45.611126,-122.496185
80809,1602609733,Burlington Heights Dr,0,450,48.481636,-122.32217
80817,1602610402,Twin Lakes Village,0,41154,47.868187,-116.85457
80819,1602610428,Peaceful Valley 2,0,780,48.940723,-122.1427
80927,1602612812,Dorothy,0,5944,43.5337,-111.960945
