id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
36707,2024-07-01T00:00:00Z,27,72,8.3,9.9,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2025-03-01T00:00:00Z,27,72,2.4,2.6,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2022-12-01T00:00:00Z,27,72,8.7,9.3,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2023-10-01T00:00:00Z,27,72,5.1,5.1,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2021-05-01T00:00:00Z,27,71,1.3,1.3,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2021-04-01T00:00:00Z,27,63,2.8,2.8,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2021-12-01T00:00:00Z,46,47,5.8,5.9,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2025-07-01T00:00:00Z,27,72,44.4,65.3,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2023-03-01T00:00:00Z,27,72,3.1,3.2,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2021-10-01T00:00:00Z,39,63,4.2,4.3,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2024-04-01T00:00:00Z,27,72,0.9,0.9,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
