id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
13975,2020-05-01T00:00:00Z,44,62,1.9,1.9,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-01-01T00:00:00Z,48,37,4.6,4.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-02-01T00:00:00Z,39,41,1.6,1.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
2851,2022-04-01T00:00:00Z,37,47,3.3,3.4,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2022-07-01T00:00:00Z,37,79,7.1,7.1,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2023-10-01T00:00:00Z,48,52,5,5,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2022-09-01T00:00:00Z,40,69,28.6,37.7,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2022-08-01T00:00:00Z,31,80,9.3,9.3,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2024-09-01T00:00:00Z,37,71,16.9,21.5,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2022-01-01T00:00:00Z,42,34,8.6,8.7,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2021-01-01T00:00:00Z,42,40,6.1,6.1,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2022-03-01T00:00:00Z,38,47,2.6,2.6,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2020-09-01T00:00:00Z,37,67,21,28,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2021-10-01T00:00:00Z,39,57,6.9,7.7,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2020-03-01T00:00:00Z,37,43,4.4,4.4,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2020-07-01T00:00:00Z,34,77,5.6,5.6,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2024-05-01T00:00:00Z,37,61,1.5,1.5,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2021-12-01T00:00:00Z,42,35,7.3,7.4,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2025-01-01T00:00:00Z,42,31,16.5,17.6,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2025-05-01T00:00:00Z,38,65,3.2,3.2,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2020-01-01T00:00:00Z,43,39,5.8,5.9,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2022-10-01T00:00:00Z,49,56,10.8,11.3,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2023-02-01T00:00:00Z,40,36,2.7,2.7,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2023-04-01T00:00:00Z,38,52,2.5,2.5,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2025-07-01T00:00:00Z,35,79,6.9,6.9,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2023-11-01T00:00:00Z,44,44,7.1,7.2,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2021-04-01T00:00:00Z,36,52,3.3,3.3,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2022-06-01T00:00:00Z,39,70,2.8,2.8,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2024-11-01T00:00:00Z,43,44,5.5,5.5,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2024-04-01T00:00:00Z,35,55,2.2,2.2,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2023-03-01T00:00:00Z,41,39,5.3,5.3,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2020-10-01T00:00:00Z,42,50,10,10.3,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2024-01-01T00:00:00Z,46,29,14.3,14.9,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2022-02-01T00:00:00Z,39,36,5.2,5.3,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2024-10-01T00:00:00Z,36,58,11.2,12.5,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2022-11-01T00:00:00Z,43,32,11.8,11.9,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2021-09-01T00:00:00Z,31,68,20.8,27.2,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2023-08-01T00:00:00Z,37,78,17.5,19.7,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2020-06-01T00:00:00Z,41,70,2.7,3,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2021-06-01T00:00:00Z,32,76,4.3,4.3,Helena 2-North,2017-08-14T20:26:35Z,37460
2851,2024-12-01T00:00:00Z,43,44,7.3,7.5,Helena 2-North,2017-08-14T20:26:35Z,37460
