id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
36463,2024-04-01T00:00:00Z,46,52,7.1,8.9,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2025-03-01T00:00:00Z,53,47,3.1,3.1,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-04-01T00:00:00Z,39,53,3.9,3.9,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2022-03-01T00:00:00Z,52,46,4.3,4.7,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-12-01T00:00:00Z,65,39,8.1,8.2,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2022-04-01T00:00:00Z,45,47,3.8,3.9,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-01-01T00:00:00Z,61,37,30,40.5,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-03-01T00:00:00Z,48,41,31.1,43.1,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-11-01T00:00:00Z,61,43,12.6,13.9,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2022-10-01T00:00:00Z,48,56,175.6,258.1,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-07-01T00:00:00Z,33,77,110.5,163.5,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-09-01T00:00:00Z,44,64,12.9,15.3,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2025-06-01T00:00:00Z,36,71,4.2,4.2,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-09-01T00:00:00Z,36,69,7.6,8.3,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-05-01T00:00:00Z,41,60,2.5,2.6,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2025-01-01T00:00:00Z,56,34,11.1,11.2,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-06-01T00:00:00Z,44,70,42.4,61,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-11-01T00:00:00Z,61,40,18,18.8,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-03-01T00:00:00Z,49,43,4.2,4.5,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-07-01T00:00:00Z,34,79,15,16.2,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
20755,2022-06-01T00:00:00Z,56,68,4,4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-10-01T00:00:00Z,65,60,4.9,4.9,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2022-10-01T00:00:00Z,61,63,33,43.4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-09-01T00:00:00Z,61,69,7.1,7.1,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-04-01T00:00:00Z,50,58,5.6,5.6,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-03-01T00:00:00Z,57,50,3.9,4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-11-01T00:00:00Z,68,51,8.7,8.8,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-12-01T00:00:00Z,70,50,6.8,6.8,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-05-01T00:00:00Z,52,67,6.1,6.1,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-05-01T00:00:00Z,55,62,3.8,3.8,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-12-01T00:00:00Z,69,48,8.3,8.5,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-06-01T00:00:00Z,53,68,5,5.1,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2022-04-01T00:00:00Z,57,53,3.1,3.1,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-07-01T00:00:00Z,50,74,6,6.1,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-12-01T00:00:00Z,71,51,7.3,7.4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-08-01T00:00:00Z,53,73,9.9,11.4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-10-01T00:00:00Z,65,60,8,8,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-02-01T00:00:00Z,68,46,4.4,4.5,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-04-01T00:00:00Z,56,56,2.4,2.4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-11-01T00:00:00Z,71,53,5.4,5.4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-07-01T00:00:00Z,45,75,7.1,7.7,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2025-05-01T00:00:00Z,53,63,2.3,2.3,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2021-09-01T00:00:00Z,59,66,5.1,5.1,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2022-11-01T00:00:00Z,62,48,12.2,12.4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2024-05-01T00:00:00Z,56,61,2.4,2.4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2020-06-01T00:00:00Z,56,67,2.6,2.6,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2023-09-01T00:00:00Z,59,67,7.4,7.4,View Ridge ,2018-12-05T20:26:27Z,10340
20755,2025-02-01T00:00:00Z,64,46,3.6,3.6,View Ridge ,2018-12-05T20:26:27Z,10340
